fold;genotipo_treino;genotipo_teste;split;indice_amostra;nomenclaura;bloco;genotipo;condicao;data_coleta;turno;dia
2;BR16+EMB48;CD202;teste;263;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;264;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;265;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;266;B1_CD202_NIRRIG_REPROD00002.asd;B1;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;267;B1_CD202_NIRRIG_REPROD00003.asd;B1;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;268;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;269;B1_CD202_NIRRIG_REPROD00005.asd;B1;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;270;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;271;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;272;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;273;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;274;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;275;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;276;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;277;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;278;B2_CD202_IRRIG_REPROD00006.asd;B2;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;279;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;280;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;281;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;282;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;283;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;284;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;285;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;286;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;287;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;288;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;289;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;290;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;291;B3_CD202_IRRIG_REPROD00003.asd;B3;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;292;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;293;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;294;B3_CD202_IRRIG_REPROD00006.asd;B3;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;295;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;296;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;297;B3_CD202_NIRRIG_REPROD00001.asd;B3;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;298;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;299;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;300;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;301;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;302;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;303;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;304;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;305;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;306;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;307;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;308;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;309;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;310;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;311;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;312;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;313;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;314;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;315;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;316;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;317;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;318;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D03M;manha;D03
2;BR16+EMB48;CD202;teste;319;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;256;B1_CD202_IRRIG_REPROD00000.asd;B1;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;257;B1_CD202_IRRIG_REPROD00001.asd;B1;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;258;B1_CD202_IRRIG_REPROD00002.asd;B1;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;259;B1_CD202_IRRIG_REPROD00003.asd;B1;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;260;B1_CD202_IRRIG_REPROD00004.asd;B1;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;261;B1_CD202_IRRIG_REPROD00005.asd;B1;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;262;B1_CD202_IRRIG_REPROD00006.asd;B1;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;263;B1_CD202_IRRIG_REPROD00007.asd;B1;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;264;B1_CD202_NIRRIG_REPROD00000.asd;B1;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;265;B1_CD202_NIRRIG_REPROD00001.asd;B1;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;266;B1_CD202_NIRRIG_REPROD00002.asd;B1;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;267;B1_CD202_NIRRIG_REPROD00003.asd;B1;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;268;B1_CD202_NIRRIG_REPROD00004.asd;B1;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;269;B1_CD202_NIRRIG_REPROD00005.asd;B1;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;270;B1_CD202_NIRRIG_REPROD00006.asd;B1;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;271;B1_CD202_NIRRIG_REPROD00007.asd;B1;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;272;B2_CD202_IRRIG_REPROD00000.asd;B2;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;273;B2_CD202_IRRIG_REPROD00001.asd;B2;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;274;B2_CD202_IRRIG_REPROD00002.asd;B2;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;275;B2_CD202_IRRIG_REPROD00003.asd;B2;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;276;B2_CD202_IRRIG_REPROD00004.asd;B2;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;277;B2_CD202_IRRIG_REPROD00005.asd;B2;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;278;B2_CD202_IRRIG_REPROD00006.asd;B2;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;279;B2_CD202_IRRIG_REPROD00007.asd;B2;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;280;B2_CD202_NIRRIG_REPROD00000.asd;B2;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;281;B2_CD202_NIRRIG_REPROD00001.asd;B2;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;282;B2_CD202_NIRRIG_REPROD00002.asd;B2;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;283;B2_CD202_NIRRIG_REPROD00003.asd;B2;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;284;B2_CD202_NIRRIG_REPROD00004.asd;B2;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;285;B2_CD202_NIRRIG_REPROD00005.asd;B2;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;286;B2_CD202_NIRRIG_REPROD00006.asd;B2;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;287;B2_CD202_NIRRIG_REPROD00007.asd;B2;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;288;B3_CD202_IRRIG_REPROD00000.asd;B3;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;289;B3_CD202_IRRIG_REPROD00001.asd;B3;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;290;B3_CD202_IRRIG_REPROD00002.asd;B3;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;291;B3_CD202_IRRIG_REPROD00003.asd;B3;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;292;B3_CD202_IRRIG_REPROD00004.asd;B3;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;293;B3_CD202_IRRIG_REPROD00005.asd;B3;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;294;B3_CD202_IRRIG_REPROD00006.asd;B3;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;295;B3_CD202_IRRIG_REPROD00007.asd;B3;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;296;B3_CD202_NIRRIG_REPROD00000.asd;B3;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;297;B3_CD202_NIRRIG_REPROD00001.asd;B3;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;298;B3_CD202_NIRRIG_REPROD00002.asd;B3;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;299;B3_CD202_NIRRIG_REPROD00003.asd;B3;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;300;B3_CD202_NIRRIG_REPROD00004.asd;B3;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;301;B3_CD202_NIRRIG_REPROD00005.asd;B3;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;302;B3_CD202_NIRRIG_REPROD00006.asd;B3;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;303;B3_CD202_NIRRIG_REPROD00007.asd;B3;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;304;B4_CD202_IRRIG_REPROD00000.asd;B4;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;305;B4_CD202_IRRIG_REPROD00001.asd;B4;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;306;B4_CD202_IRRIG_REPROD00002.asd;B4;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;307;B4_CD202_IRRIG_REPROD00003.asd;B4;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;308;B4_CD202_IRRIG_REPROD00004.asd;B4;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;309;B4_CD202_IRRIG_REPROD00005.asd;B4;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;310;B4_CD202_IRRIG_REPROD00006.asd;B4;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;311;B4_CD202_IRRIG_REPROD00007.asd;B4;CD202;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;312;B4_CD202_NIRRIG_REPROD00000.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;313;B4_CD202_NIRRIG_REPROD00001.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;314;B4_CD202_NIRRIG_REPROD00002.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;315;B4_CD202_NIRRIG_REPROD00003.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;316;B4_CD202_NIRRIG_REPROD00004.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;317;B4_CD202_NIRRIG_REPROD00005.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;318;B4_CD202_NIRRIG_REPROD00006.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;319;B4_CD202_NIRRIG_REPROD00007.asd;B4;CD202;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;320;B1_EMB48_IRRIG_REPROD00000.asd;B1;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;321;B1_EMB48_IRRIG_REPROD00001.asd;B1;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;322;B1_EMB48_IRRIG_REPROD00002.asd;B1;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;323;B1_EMB48_IRRIG_REPROD00003.asd;B1;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;324;B1_EMB48_IRRIG_REPROD00004.asd;B1;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;325;B1_EMB48_IRRIG_REPROD00005.asd;B1;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;326;B1_EMB48_IRRIG_REPROD00006.asd;B1;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;327;B1_EMB48_IRRIG_REPROD00007.asd;B1;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;328;B1_EMB48_NIRRIG_REPROD00000.asd;B1;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;329;B1_EMB48_NIRRIG_REPROD00001.asd;B1;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;330;B1_EMB48_NIRRIG_REPROD00002.asd;B1;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;331;B1_EMB48_NIRRIG_REPROD00003.asd;B1;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;332;B1_EMB48_NIRRIG_REPROD00004.asd;B1;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;333;B1_EMB48_NIRRIG_REPROD00005.asd;B1;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;334;B1_EMB48_NIRRIG_REPROD00006.asd;B1;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;335;B1_EMB48_NIRRIG_REPROD00007.asd;B1;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;336;B2_EMB48_IRRIG_REPROD00000.asd;B2;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;337;B2_EMB48_IRRIG_REPROD00001.asd;B2;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;338;B2_EMB48_IRRIG_REPROD00002.asd;B2;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;339;B2_EMB48_IRRIG_REPROD00003.asd;B2;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;340;B2_EMB48_IRRIG_REPROD00004.asd;B2;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;341;B2_EMB48_IRRIG_REPROD00005.asd;B2;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;342;B2_EMB48_IRRIG_REPROD00006.asd;B2;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;343;B2_EMB48_IRRIG_REPROD00007.asd;B2;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;344;B2_EMB48_NIRRIG_REPROD00000.asd;B2;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;345;B2_EMB48_NIRRIG_REPROD00001.asd;B2;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;346;B2_EMB48_NIRRIG_REPROD00002.asd;B2;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;347;B2_EMB48_NIRRIG_REPROD00003.asd;B2;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;348;B2_EMB48_NIRRIG_REPROD00004.asd;B2;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;349;B2_EMB48_NIRRIG_REPROD00005.asd;B2;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;350;B2_EMB48_NIRRIG_REPROD00006.asd;B2;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;351;B2_EMB48_NIRRIG_REPROD00007.asd;B2;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;352;B3_EMB48_IRRIG_REPROD00000.asd;B3;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;353;B3_EMB48_IRRIG_REPROD00001.asd;B3;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;354;B3_EMB48_IRRIG_REPROD00002.asd;B3;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;355;B3_EMB48_IRRIG_REPROD00003.asd;B3;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;356;B3_EMB48_IRRIG_REPROD00004.asd;B3;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;357;B3_EMB48_IRRIG_REPROD00005.asd;B3;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;358;B3_EMB48_IRRIG_REPROD00006.asd;B3;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;359;B3_EMB48_IRRIG_REPROD00007.asd;B3;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;360;B3_EMB48_NIRRIG_REPROD00000.asd;B3;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;361;B3_EMB48_NIRRIG_REPROD00001.asd;B3;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;362;B3_EMB48_NIRRIG_REPROD00002.asd;B3;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;363;B3_EMB48_NIRRIG_REPROD00003.asd;B3;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;364;B3_EMB48_NIRRIG_REPROD00004.asd;B3;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;365;B3_EMB48_NIRRIG_REPROD00005.asd;B3;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;366;B3_EMB48_NIRRIG_REPROD00006.asd;B3;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;367;B3_EMB48_NIRRIG_REPROD00007.asd;B3;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;368;B4_EMB48_IRRIG_REPROD00000.asd;B4;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;369;B4_EMB48_IRRIG_REPROD00001.asd;B4;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;370;B4_EMB48_IRRIG_REPROD00002.asd;B4;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;371;B4_EMB48_IRRIG_REPROD00003.asd;B4;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;372;B4_EMB48_IRRIG_REPROD00004.asd;B4;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;373;B4_EMB48_IRRIG_REPROD00005.asd;B4;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;374;B4_EMB48_IRRIG_REPROD00006.asd;B4;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;375;B4_EMB48_IRRIG_REPROD00007.asd;B4;EMB48;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;376;B4_EMB48_NIRRIG_REPROD00000.asd;B4;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;377;B4_EMB48_NIRRIG_REPROD00001.asd;B4;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;378;B4_EMB48_NIRRIG_REPROD00002.asd;B4;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;379;B4_EMB48_NIRRIG_REPROD00003.asd;B4;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;380;B4_EMB48_NIRRIG_REPROD00004.asd;B4;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;381;B4_EMB48_NIRRIG_REPROD00005.asd;B4;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;382;B4_EMB48_NIRRIG_REPROD00006.asd;B4;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;treino;383;B4_EMB48_NIRRIG_REPROD00007.asd;B4;EMB48;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;192;B1_BR16_IRRIG_REPROD00000.asd;B1;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;193;B1_BR16_IRRIG_REPROD00001.asd;B1;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;194;B1_BR16_IRRIG_REPROD00002.asd;B1;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;195;B1_BR16_IRRIG_REPROD00003.asd;B1;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;196;B1_BR16_IRRIG_REPROD00004.asd;B1;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;197;B1_BR16_IRRIG_REPROD00005.asd;B1;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;198;B1_BR16_IRRIG_REPROD00006.asd;B1;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;199;B1_BR16_IRRIG_REPROD00007.asd;B1;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;200;B1_BR16_NIRRIG_REPROD00000.asd;B1;BR16;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;201;B1_BR16_NIRRIG_REPROD00001.asd;B1;BR16;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;202;B1_BR16_NIRRIG_REPROD00002.asd;B1;BR16;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;203;B1_BR16_NIRRIG_REPROD00003.asd;B1;BR16;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;204;B1_BR16_NIRRIG_REPROD00004.asd;B1;BR16;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;205;B1_BR16_NIRRIG_REPROD00005.asd;B1;BR16;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;206;B1_BR16_NIRRIG_REPROD00006.asd;B1;BR16;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;207;B1_BR16_NIRRIG_REPROD00007.asd;B1;BR16;NIRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;208;B2_BR16_IRRIG_REPROD00000.asd;B2;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;209;B2_BR16_IRRIG_REPROD00001.asd;B2;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;210;B2_BR16_IRRIG_REPROD00002.asd;B2;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;211;B2_BR16_IRRIG_REPROD00003.asd;B2;BR16;IRRIG;D03M;manha;D03
3;CD202+EMB48;BR16;teste;212;B2_BR16_IRRIG_REPROD00004.asd;B2;BR16;IRRIG;D03M;manha;D03
